url,weekid,week_position,song,artist,songid,instance,previous_week_position,peak_position,weeks_on_chart,debut_position,year,month,genre
http://www.billboard.com/charts/hot-100/2002-04-13,4/13/2002,53,Don't You Forget It,Glenn Lewis,Don't You Forget ItGlenn Lewis,1,41,30,20,98,2002,4,
http://www.billboard.com/charts/hot-100/2009-03-21,3/21/2009,86,Don't,Billy Currington,Don'tBilly Currington,1,91,52,20,89,2009,3,
http://www.billboard.com/charts/hot-100/2003-03-01,3/1/2003,48,dontchange,Musiq,dontchangeMusiq,1,47,17,26,75,2003,3,
http://www.billboard.com/charts/hot-100/2007-07-07,7/7/2007,97,Doomsday Clock,The Smashing Pumpkins,Doomsday ClockThe Smashing Pumpkins,1,,97,1,97,2007,7,
http://www.billboard.com/charts/hot-100/2002-11-02,11/2/2002,78,Down 4 U,"Irv Gotti Presents The Inc. Featuring Ja Rule, Ashanti, Charli Baltimore & Vita","Down 4 UIrv Gotti Presents The Inc. Featuring Ja Rule, Ashanti, Charli Baltimore & Vita",1,77,6,20,74,2002,11,
http://www.billboard.com/charts/hot-100/2002-08-17,8/17/2002,94,Down A** Chick,"Ja Rule Featuring Charli ""Chuck"" Baltimore","Down A** ChickJa Rule Featuring Charli ""Chuck"" Baltimore",1,85,21,19,98,2002,8,
http://www.billboard.com/charts/hot-100/2005-02-19,2/19/2005,94,Down And Out,Cam'Ron Featuring Kanye West & Syleena Johnson,Down And OutCam'Ron Featuring Kanye West & Syleena Johnson,1,,94,1,94,2005,2,
http://www.billboard.com/charts/hot-100/2009-04-18,4/18/2009,98,Down The Road,Kenny Chesney With Mac McAnally,Down The RoadKenny Chesney With Mac McAnally,1,95,47,18,85,2009,4,
http://www.billboard.com/charts/hot-100/2009-12-05,12/5/2009,79,Down To Earth,Justin Bieber,Down To EarthJustin Bieber,1,,79,1,79,2009,12,
http://www.billboard.com/charts/hot-100/2002-11-09,11/9/2002,95,Downfall,TRUSTcompany,DownfallTRUSTcompany,1,91,91,4,92,2002,11,
http://www.billboard.com/charts/hot-100/2009-12-26,12/26/2009,10,Down,Jay Sean Featuring Lil Wayne,DownJay Sean Featuring Lil Wayne,1,10,1,24,72,2009,12,
http://www.billboard.com/charts/hot-100/2006-07-29,7/29/2006,90,Down,RKM & Ken-Y,DownRKM & Ken-Y,2,92,90,3,90,2006,7,
http://www.billboard.com/charts/hot-100/2001-09-22,9/22/2001,89,Downtime,Jo Dee Messina,DowntimeJo Dee Messina,1,84,46,15,77,2001,9,
http://www.billboard.com/charts/hot-100/2008-06-14,6/14/2008,81,Dream Big,David Cook,Dream BigDavid Cook,1,15,15,2,15,2008,6,
http://www.billboard.com/charts/hot-100/2001-07-14,7/14/2001,94,Dream On,Depeche Mode,Dream OnDepeche Mode,1,93,85,10,85,2001,7,
http://www.billboard.com/charts/hot-100/2008-09-06,9/6/2008,41,Dreamer,Chris Brown,DreamerChris Brown,1,16,16,2,16,2008,9,
http://www.billboard.com/charts/hot-100/2007-12-01,12/1/2007,100,Dreaming With A Broken Heart,John Mayer,Dreaming With A Broken HeartJohn Mayer,2,,100,2,99,2007,12,
http://www.billboard.com/charts/hot-100/2008-05-17,5/17/2008,96,Dreams Collide,Colbie Caillat,Dreams CollideColbie Caillat,1,,96,1,96,2008,5,
http://www.billboard.com/charts/hot-100/2004-08-14,8/14/2004,91,Dreams,Diana DeGarmo,DreamsDiana DeGarmo,1,86,14,5,14,2004,8,
http://www.billboard.com/charts/hot-100/2005-08-27,8/27/2005,91,Dreams,The Game,DreamsThe Game,1,72,32,13,97,2005,8,
http://www.billboard.com/charts/hot-100/2002-10-05,10/5/2002,93,Drift & Die,Puddle Of Mudd,Drift & DiePuddle Of Mudd,1,90,61,20,76,2002,10,
http://www.billboard.com/charts/hot-100/2003-11-22,11/22/2003,42,Drift Away,Uncle Kracker Featuring Dobie Gray,Drift AwayUncle Kracker Featuring Dobie Gray,1,41,9,35,75,2003,11,
http://www.billboard.com/charts/hot-100/2004-03-13,3/13/2004,100,Drinkin' Bone,Tracy Byrd,Drinkin' BoneTracy Byrd,1,98,60,16,74,2004,3,
http://www.billboard.com/charts/hot-100/2002-07-27,7/27/2002,55,Drive (For Daddy Gene),Alan Jackson,Drive (For Daddy Gene)Alan Jackson,1,53,28,20,78,2002,7,
http://www.billboard.com/charts/hot-100/2001-11-10,11/10/2001,48,Drive,Incubus,DriveIncubus,1,50,9,39,75,2001,11,
http://www.billboard.com/charts/hot-100/2005-04-23,4/23/2005,40,Drop It Like It's Hot,Snoop Dogg Featuring Pharrell,Drop It Like It's HotSnoop Dogg Featuring Pharrell,1,33,1,30,51,2005,4,
http://www.billboard.com/charts/hot-100/2009-12-26,12/26/2009,98,Drop It Low,Ester Dean Featuring Chris Brown,Drop It LowEster Dean Featuring Chris Brown,1,92,38,14,94,2009,12,
http://www.billboard.com/charts/hot-100/2002-03-16,3/16/2002,47,Drops Of Jupiter (Tell Me),Train,Drops Of Jupiter (Tell Me)Train,1,45,5,53,77,2002,3,
http://www.billboard.com/charts/hot-100/2002-03-02,3/2/2002,88,Drowning,Backstreet Boys,DrowningBackstreet Boys,1,90,28,20,54,2002,3,
http://www.billboard.com/charts/hot-100/2005-05-21,5/21/2005,92,Drugs Or Jesus,Tim McGraw,Drugs Or JesusTim McGraw,1,90,87,9,97,2005,5,
http://www.billboard.com/charts/hot-100/2004-07-31,7/31/2004,46,Dude,Beenie Man Featuring Ms. Thing,DudeBeenie Man Featuring Ms. Thing,1,44,26,26,99,2004,7,
http://www.billboard.com/charts/hot-100/2008-02-16,2/16/2008,76,Duffle Bag Boy,Playaz Circle Featuring Lil Wayne,Duffle Bag BoyPlayaz Circle Featuring Lil Wayne,1,69,15,20,91,2008,2,
http://www.billboard.com/charts/hot-100/2001-02-17,2/17/2001,38,E.I.,Nelly,E.I.Nelly,1,37,15,20,71,2001,2,
http://www.billboard.com/charts/hot-100/2007-04-28,4/28/2007,84,Earth Intruders,Bjork,Earth IntrudersBjork,1,,84,1,84,2007,4,
http://www.billboard.com/charts/hot-100/2007-09-22,9/22/2007,90,Easy,Paula DeAnda Featuring Bow Wow,EasyPaula DeAnda Featuring Bow Wow,1,80,64,11,96,2007,9,
http://www.billboard.com/charts/hot-100/2009-07-11,7/11/2009,97,Echo,Gorilla Zoe,EchoGorilla Zoe,1,78,57,9,82,2009,7,
http://www.billboard.com/charts/hot-100/2009-10-10,10/10/2009,86,Ego,Beyonce,EgoBeyonce,1,77,39,17,77,2009,10,
http://www.billboard.com/charts/hot-100/2009-12-26,12/26/2009,77,Eight Second Ride,Jake Owen,Eight Second RideJake Owen,1,70,70,6,95,2009,12,
http://www.billboard.com/charts/hot-100/2008-06-07,6/7/2008,92,Eleanor Rigby,David Cook,Eleanor RigbyDavid Cook,1,,92,1,92,2008,6,
http://www.billboard.com/charts/hot-100/2002-11-09,11/9/2002,100,Electrical Storm,U2,Electrical StormU2,1,93,77,7,77,2002,11,
http://www.billboard.com/charts/hot-100/2008-05-24,5/24/2008,83,Elevator,Flo Rida Featuring Timbaland,ElevatorFlo Rida Featuring Timbaland,1,43,16,13,100,2008,5,
http://www.billboard.com/charts/hot-100/2005-12-17,12/17/2005,97,Ella Y Yo,Aventura Featuring Don Omar,Ella Y YoAventura Featuring Don Omar,1,,97,1,97,2005,12,
http://www.billboard.com/charts/hot-100/2003-06-21,6/21/2003,96,Emotional Rollercoaster,Vivian Green,Emotional RollercoasterVivian Green,1,90,39,19,83,2003,6,
http://www.billboard.com/charts/hot-100/2001-04-07,4/7/2001,99,Emotional,Carl Thomas,EmotionalCarl Thomas,1,91,47,20,77,2001,4,
http://www.billboard.com/charts/hot-100/2002-02-09,2/9/2002,85,Emotion,Destiny's Child,EmotionDestiny's Child,1,76,10,20,65,2002,2,
http://www.billboard.com/charts/hot-100/2009-12-26,12/26/2009,1,Empire State Of Mind,Jay-Z + Alicia Keys,Empire State Of MindJay-Z + Alicia Keys,1,1,1,14,50,2009,12,
http://www.billboard.com/charts/hot-100/2007-11-10,11/10/2007,97,Empty Walls,Serj Tankian,Empty WallsSerj Tankian,1,,97,1,97,2007,11,
http://www.billboard.com/charts/hot-100/2005-02-26,2/26/2005,85,Encore,"Eminem, Dr. Dre & 50 Cent","EncoreEminem, Dr. Dre & 50 Cent",1,72,25,15,60,2005,2,
http://www.billboard.com/charts/hot-100/2009-12-05,12/5/2009,78,Endless Love,Glee Cast,Endless LoveGlee Cast,1,,78,1,78,2009,12,
http://www.billboard.com/charts/hot-100/2008-10-18,10/18/2008,92,Energy,Keri Hilson,EnergyKeri Hilson,1,91,78,9,90,2008,10,
http://www.billboard.com/charts/hot-100/2005-08-06,8/6/2005,86,Energy,Natalie Featuring Baby Bash,EnergyNatalie Featuring Baby Bash,1,73,66,8,87,2005,8,
http://www.billboard.com/charts/hot-100/2006-09-02,9/2/2006,100,Enough Cryin,Mary J. Blige Featuring Brook-Lyn,Enough CryinMary J. Blige Featuring Brook-Lyn,1,87,32,20,90,2006,9,
http://www.billboard.com/charts/hot-100/2006-09-23,9/23/2006,96,Entourage,Omarion,EntourageOmarion,1,79,78,5,85,2006,9,
http://www.billboard.com/charts/hot-100/2009-05-30,5/30/2009,99,Epiphany (I'm Leaving),Chrisette Michele,Epiphany (I'm Leaving)Chrisette Michele,1,89,89,3,92,2009,5,
http://www.billboard.com/charts/hot-100/2005-05-28,5/28/2005,96,E-Pro,Beck,E-ProBeck,1,88,65,10,77,2005,5,
http://www.billboard.com/charts/hot-100/2005-07-02,7/2/2005,74,Errtime,Nelly Featuring Jung Tru & King Jacob,ErrtimeNelly Featuring Jung Tru & King Jacob,1,59,24,6,55,2005,7,
http://www.billboard.com/charts/hot-100/2002-07-06,7/6/2002,57,Escape,Enrique Iglesias,EscapeEnrique Iglesias,1,58,12,20,70,2002,7,
http://www.billboard.com/charts/hot-100/2009-12-26,12/26/2009,25,Evacuate The Dancefloor,Cascada,Evacuate The DancefloorCascada,1,25,25,18,80,2009,12,
http://www.billboard.com/charts/hot-100/2006-06-03,6/3/2006,62,Ever The Same,Rob Thomas,Ever The SameRob Thomas,1,59,48,20,92,2006,6,
http://www.billboard.com/charts/hot-100/2006-04-22,4/22/2006,56,Every Day Is Exactly The Same,Nine Inch Nails,Every Day Is Exactly The SameNine Inch Nails,1,,56,1,56,2006,4,
http://www.billboard.com/charts/hot-100/2008-07-19,7/19/2008,90,Every Day,Rascal Flatts,Every DayRascal Flatts,1,84,45,17,98,2008,7,
http://www.billboard.com/charts/hot-100/2009-10-03,10/3/2009,79,Every Girl,Young Money,Every GirlYoung Money,1,64,10,20,96,2009,10,
http://www.billboard.com/charts/hot-100/2006-12-09,12/9/2006,86,Every Mile A Memory,Dierks Bentley,Every Mile A MemoryDierks Bentley,1,75,48,16,95,2006,12,
http://www.billboard.com/charts/hot-100/2001-12-22,12/22/2001,99,Every Other Time,LFO,Every Other TimeLFO,1,94,44,18,65,2001,12,
http://www.billboard.com/charts/hot-100/2003-01-04,1/4/2003,99,Every River,Brooks & Dunn,Every RiverBrooks & Dunn,1,87,75,5,75,2003,1,
http://www.billboard.com/charts/hot-100/2006-08-26,8/26/2006,98,Every Time I Hear Your Name,Keith Anderson,Every Time I Hear Your NameKeith Anderson,1,92,64,19,99,2006,8,
http://www.billboard.com/charts/hot-100/2001-06-16,6/16/2001,96,Everybody Doesn't,Amanda,Everybody Doesn'tAmanda,1,90,81,6,87,2001,6,
http://www.billboard.com/charts/hot-100/2009-01-17,1/17/2009,94,Everybody Wants To Go To Heaven,Kenny Chesney With The Wailers,Everybody Wants To Go To HeavenKenny Chesney With The Wailers,2,,94,20,41,2009,1,
http://www.billboard.com/charts/hot-100/2008-02-23,2/23/2008,100,Everybody,Keith Urban,EverybodyKeith Urban,1,93,64,19,98,2008,2,
http://www.billboard.com/charts/hot-100/2007-09-22,9/22/2007,77,Everyday America,Sugarland,Everyday AmericaSugarland,1,68,68,10,95,2007,9,
http://www.billboard.com/charts/hot-100/2007-09-08,9/8/2007,65,Everyday,Zac Efron & Vanessa Anne Hudgens,EverydayZac Efron & Vanessa Anne Hudgens,1,90,65,2,90,2007,9,
http://www.billboard.com/charts/hot-100/2000-10-28,10/28/2000,50,Everything You Want,Vertical Horizon,Everything You WantVertical Horizon,1,47,1,41,70,2000,10,
http://www.billboard.com/charts/hot-100/2004-08-07,8/7/2004,97,Everything,Alanis Morissette,EverythingAlanis Morissette,2,,97,9,76,2004,8,
http://www.billboard.com/charts/hot-100/2007-10-06,10/6/2007,70,Everything,Michael Buble,EverythingMichael Buble,3,71,57,20,46,2007,10,
http://www.billboard.com/charts/hot-100/2006-12-02,12/2/2006,95,Everytime Tha Beat Drop,Monica Featuring Dem Franchize Boyz,Everytime Tha Beat DropMonica Featuring Dem Franchize Boyz,1,89,48,16,94,2006,12,
http://www.billboard.com/charts/hot-100/2006-07-15,7/15/2006,51,Everytime We Touch,Cascada,Everytime We TouchCascada,1,46,10,31,86,2006,7,
http://www.billboard.com/charts/hot-100/2004-09-18,9/18/2004,88,Everytime,Britney Spears,EverytimeBritney Spears,1,86,15,18,61,2004,9,
http://www.billboard.com/charts/hot-100/2002-01-12,1/12/2002,63,Everywhere,Michelle Branch,EverywhereMichelle Branch,1,64,12,20,62,2002,1,
http://www.billboard.com/charts/hot-100/2003-06-21,6/21/2003,97,Excuse Me Miss,JAY-Z,Excuse Me MissJAY-Z,1,95,8,19,53,2003,6,
http://www.billboard.com/charts/hot-100/2004-04-24,4/24/2004,47,F**k It (I Don't Want You Back),Eamon,F**k It (I Don't Want You Back)Eamon,1,38,16,21,98,2004,4,
http://www.billboard.com/charts/hot-100/2009-03-07,3/7/2009,88,F*ck You,Lily Allen,F*ck YouLily Allen,1,68,68,2,68,2009,3,
http://www.billboard.com/charts/hot-100/2004-05-01,5/1/2004,96,F.U.R.B. (F U Right Back),Frankee,F.U.R.B. (F U Right Back)Frankee,1,81,63,7,67,2004,5,
http://www.billboard.com/charts/hot-100/2007-09-08,9/8/2007,76,Fabulous,Ashley Tisdale & Lucas Grabeel,FabulousAshley Tisdale & Lucas Grabeel,1,,76,1,76,2007,9,
http://www.billboard.com/charts/hot-100/2003-03-29,3/29/2003,76,Fabulous,Jaheim Featuring Tha Rayne,FabulousJaheim Featuring Tha Rayne,1,73,28,20,69,2003,3,
http://www.billboard.com/charts/hot-100/2007-06-16,6/16/2007,45,Face Down,The Red Jumpsuit Apparatus,Face DownThe Red Jumpsuit Apparatus,3,41,24,43,93,2007,6,
http://www.billboard.com/charts/hot-100/2009-11-21,11/21/2009,86,Face Drop,Sean Kingston,Face DropSean Kingston,2,70,61,9,98,2009,11,
http://www.billboard.com/charts/hot-100/2000-12-16,12/16/2000,50,Faded,SoulDecision Featuring Thrust,FadedSoulDecision Featuring Thrust,1,45,22,24,94,2000,12,
http://www.billboard.com/charts/hot-100/2002-02-09,2/9/2002,96,Fade,Staind,FadeStaind,1,90,62,17,76,2002,2,
http://www.billboard.com/charts/hot-100/2003-12-06,12/6/2003,81,Faint,Linkin Park,FaintLinkin Park,1,78,48,20,73,2003,12,
http://www.billboard.com/charts/hot-100/2008-03-01,3/1/2008,61,Fake It,Seether,Fake ItSeether,2,65,56,20,100,2008,3,
http://www.billboard.com/charts/hot-100/2009-01-17,1/17/2009,42,Fall For You,Secondhand Serenade,Fall For YouSecondhand Serenade,1,36,21,30,85,2009,1,
http://www.billboard.com/charts/hot-100/2003-03-29,3/29/2003,83,Fall Into Me,Emerson Drive,Fall Into MeEmerson Drive,1,79,34,20,73,2003,3,
http://www.billboard.com/charts/hot-100/2005-02-05,2/5/2005,84,Fall To Pieces,Velvet Revolver,Fall To PiecesVelvet Revolver,1,84,67,20,77,2005,2,
http://www.billboard.com/charts/hot-100/2008-01-19,1/19/2008,98,Fall,Clay Walker,FallClay Walker,1,96,55,18,94,2008,1,
http://www.billboard.com/charts/hot-100/2004-02-14,2/14/2004,95,Fallen,Mya,FallenMya,1,87,51,12,68,2004,2,
http://www.billboard.com/charts/hot-100/2004-03-13,3/13/2004,49,Fallen,Sarah McLachlan,FallenSarah McLachlan,1,48,41,21,73,2004,3,
http://www.billboard.com/charts/hot-100/2009-12-26,12/26/2009,39,Fallin' For You,Colbie Caillat,Fallin' For YouColbie Caillat,1,33,12,24,12,2009,12,
http://www.billboard.com/charts/hot-100/2002-02-02,2/2/2002,36,Fallin',Alicia Keys,Fallin'Alicia Keys,1,31,1,34,98,2002,2,
http://www.billboard.com/charts/hot-100/2009-10-17,10/17/2009,82,Falling Down,Selena Gomez & The Scene,Falling DownSelena Gomez & The Scene,1,91,82,6,93,2009,10,
http://www.billboard.com/charts/hot-100/2008-01-12,1/12/2008,95,Falling In Love At A Coffee Shop,Landon Pigg,Falling In Love At A Coffee ShopLandon Pigg,1,93,93,2,93,2008,1,
http://www.billboard.com/charts/hot-100/2009-06-06,6/6/2009,94,Falling Slowly,Kris Allen,Falling SlowlyKris Allen,1,,94,1,94,2009,6,
http://www.billboard.com/charts/hot-100/2008-03-29,3/29/2008,99,Falling Slowly,The Swell Season (Glen Hansard & Marketa Irglova),Falling SlowlyThe Swell Season (Glen Hansard & Marketa Irglova),1,78,61,3,61,2008,3,
http://www.billboard.com/charts/hot-100/2000-05-27,5/27/2000,100,Falls Apart,Sugar Ray,Falls ApartSugar Ray,1,98,29,20,70,2000,5,
http://www.billboard.com/charts/hot-100/2004-05-08,5/8/2004,95,Falls On Me,Fuel,Falls On MeFuel,1,89,52,14,65,2004,5,
http://www.billboard.com/charts/hot-100/2008-05-31,5/31/2008,100,Falsetto,The-Dream,FalsettoThe-Dream,1,88,30,19,84,2008,5,
http://www.billboard.com/charts/hot-100/2002-05-04,5/4/2002,46,Family Affair,Mary J. Blige,Family AffairMary J. Blige,1,47,1,41,76,2002,5,
http://www.billboard.com/charts/hot-100/2003-03-29,3/29/2003,90,Family Portrait,P!nk,Family PortraitP!nk,1,87,20,20,58,2003,3,
http://www.billboard.com/charts/hot-100/2007-11-24,11/24/2007,91,Famous In A Small Town,Miranda Lambert,Famous In A Small TownMiranda Lambert,1,88,87,8,95,2007,11,
http://www.billboard.com/charts/hot-100/2007-04-07,4/7/2007,99,Famous Last Words,My Chemical Romance,Famous Last WordsMy Chemical Romance,3,,99,7,93,2007,4,
http://www.billboard.com/charts/hot-100/2007-02-24,2/24/2007,48,Far Away,Nickelback,Far AwayNickelback,1,36,8,30,72,2007,2,
http://www.billboard.com/charts/hot-100/2005-09-17,9/17/2005,69,Fast Cars And Freedom,Rascal Flatts,Fast Cars And FreedomRascal Flatts,1,68,38,20,86,2005,9,
http://www.billboard.com/charts/hot-100/2001-12-22,12/22/2001,100,Fat Lip,Sum 41,Fat LipSum 41,2,96,96,12,75,2001,12,
http://www.billboard.com/charts/hot-100/2002-02-16,2/16/2002,98,Fatty Girl,"Ludacris, LL Cool J & Keith Murray","Fatty GirlLudacris, LL Cool J & Keith Murray",2,98,98,14,99,2002,2,
http://www.billboard.com/charts/hot-100/2009-11-28,11/28/2009,73,Favorite Girl,Justin Bieber,Favorite GirlJustin Bieber,1,26,26,2,26,2009,11,
http://www.billboard.com/charts/hot-100/2009-05-16,5/16/2009,95,Fearless,Taylor Swift,FearlessTaylor Swift,2,,95,5,9,2009,5,
http://www.billboard.com/charts/hot-100/2008-05-03,5/3/2008,89,Feedback,Janet,FeedbackJanet,1,82,19,17,84,2008,5,
http://www.billboard.com/charts/hot-100/2006-04-01,4/1/2006,50,Feel Good Inc,Gorillaz,Feel Good IncGorillaz,1,43,14,45,74,2006,4,
http://www.billboard.com/charts/hot-100/2003-07-26,7/26/2003,87,Feel Good Time,P!nk Featuring William Orbit,Feel Good TimeP!nk Featuring William Orbit,1,62,60,5,69,2003,7,
http://www.billboard.com/charts/hot-100/2002-10-19,10/19/2002,99,Feel It Boy,Beenie Man Featuring Janet,Feel It BoyBeenie Man Featuring Janet,1,89,28,12,65,2002,10,
http://www.billboard.com/charts/hot-100/2009-03-14,3/14/2009,50,Feel That Fire,Dierks Bentley,Feel That FireDierks Bentley,1,45,32,21,82,2009,3,
http://www.billboard.com/charts/hot-100/2002-04-20,4/20/2002,92,Feel The Girl,Ms. Jade,Feel The GirlMs. Jade,1,92,92,4,98,2002,4,
http://www.billboard.com/charts/hot-100/2003-08-30,8/30/2003,92,Feelin' Freaky,Nick Cannon Featuring B2K,Feelin' FreakyNick Cannon Featuring B2K,1,92,92,3,93,2003,8,
http://www.billboard.com/charts/hot-100/2001-12-29,12/29/2001,92,Feelin' On Yo Booty,R. Kelly,Feelin' On Yo BootyR. Kelly,1,92,36,19,74,2001,12,
http://www.billboard.com/charts/hot-100/2000-06-24,6/24/2000,96,Feelin' So Good,Jennifer Lopez Featuring Big Pun & Fat Joe,Feelin' So GoodJennifer Lopez Featuring Big Pun & Fat Joe,2,82,64,17,79,2000,6,
http://www.billboard.com/charts/hot-100/2004-10-16,10/16/2004,95,Feelin' Way Too Damn Good,Nickelback,Feelin' Way Too Damn GoodNickelback,1,86,48,16,73,2004,10,
http://www.billboard.com/charts/hot-100/2002-08-10,8/10/2002,93,Feels Good (Don't Worry Bout A Thing),Naughty By Nature Featuring 3LW,Feels Good (Don't Worry Bout A Thing)Naughty By Nature Featuring 3LW,1,94,53,20,93,2002,8,
http://www.billboard.com/charts/hot-100/2006-09-23,9/23/2006,91,Feels Just Like It Should,Pat Green,Feels Just Like It ShouldPat Green,1,80,80,3,90,2006,9,
http://www.billboard.com/charts/hot-100/2001-01-20,1/20/2001,89,Feels Like Love,Vince Gill,Feels Like LoveVince Gill,2,91,89,20,82,2001,1,
http://www.billboard.com/charts/hot-100/2004-11-13,11/13/2004,100,Feels Like Today,Rascal Flatts,Feels Like TodayRascal Flatts,1,84,56,13,73,2004,11,
http://www.billboard.com/charts/hot-100/2008-06-21,6/21/2008,51,Feels Like Tonight,Daughtry,Feels Like TonightDaughtry,1,46,24,20,89,2008,6,
http://www.billboard.com/charts/hot-100/2007-04-07,4/7/2007,44,Fergalicious,Fergie,FergaliciousFergie,1,36,2,27,79,2007,4,
http://www.billboard.com/charts/hot-100/2007-04-07,4/7/2007,88,Fidelity,Regina Spektor,FidelityRegina Spektor,2,79,51,13,98,2007,4,
http://www.billboard.com/charts/hot-100/2001-08-18,8/18/2001,50,Fiesta,R. Kelly Featuring Jay-Z,FiestaR. Kelly Featuring Jay-Z,1,43,6,21,73,2001,8,
http://www.billboard.com/charts/hot-100/2009-12-26,12/26/2009,27,Fifteen,Taylor Swift,FifteenTaylor Swift,3,23,23,15,79,2009,12,
http://www.billboard.com/charts/hot-100/2003-08-23,8/23/2003,77,Fighter,Christina Aguilera,FighterChristina Aguilera,1,72,20,20,61,2003,8,
http://www.billboard.com/charts/hot-100/2004-06-12,6/12/2004,99,Figured You Out,Nickelback,Figured You OutNickelback,1,97,65,19,76,2004,6,
http://www.billboard.com/charts/hot-100/2001-12-08,12/8/2001,47,Fill Me In,Craig David,Fill Me InCraig David,1,32,15,27,69,2001,12,
http://www.billboard.com/charts/hot-100/2003-12-06,12/6/2003,97,Find A Way,Dwele,Find A WayDwele,1,93,93,12,99,2003,12,
http://www.billboard.com/charts/hot-100/2007-09-01,9/1/2007,97,Find Out Who Your Friends Are,Tracy Lawrence,Find Out Who Your Friends AreTracy Lawrence,1,87,61,20,94,2007,9,
http://www.billboard.com/charts/hot-100/2003-05-10,5/10/2003,98,Fine Again,Seether,Fine AgainSeether,1,90,61,20,72,2003,5,
http://www.billboard.com/charts/hot-100/2009-10-10,10/10/2009,38,Fire Burning,Sean Kingston,Fire BurningSean Kingston,1,42,5,21,29,2009,10,
http://www.billboard.com/charts/hot-100/2008-02-09,2/9/2008,99,Firecracker,Josh Turner,FirecrackerJosh Turner,1,84,50,20,96,2008,2,
http://www.billboard.com/charts/hot-100/2009-12-26,12/26/2009,5,Fireflies,Owl City,FirefliesOwl City,1,5,1,17,97,2009,12,
http://www.billboard.com/charts/hot-100/2006-03-11,3/11/2006,96,Fireman,Lil Wayne,FiremanLil Wayne,1,78,32,17,91,2006,3,
http://www.billboard.com/charts/hot-100/2009-12-05,12/5/2009,99,First Dance,Justin Bieber Featuring Usher,First DanceJustin Bieber Featuring Usher,1,,99,1,99,2009,12,
http://www.billboard.com/charts/hot-100/2007-11-17,11/17/2007,45,First Time,Lifehouse,First TimeLifehouse,1,38,26,26,48,2007,11,
http://www.billboard.com/charts/hot-100/2006-01-14,1/14/2006,97,Fix You,Coldplay,Fix YouColdplay,3,,97,7,77,2006,1,
http://www.billboard.com/charts/hot-100/2002-11-23,11/23/2002,93,Flake,Jack Johnson,FlakeJack Johnson,1,90,73,17,75,2002,11,
http://www.billboard.com/charts/hot-100/2004-11-13,11/13/2004,95,Flap Your Wings,Nelly,Flap Your WingsNelly,1,87,52,11,63,2004,11,
http://www.billboard.com/charts/hot-100/2008-04-19,4/19/2008,64,Flashing Lights,Kanye West Featuring Dwele,Flashing LightsKanye West Featuring Dwele,1,62,29,20,75,2008,4,
http://www.billboard.com/charts/hot-100/2007-04-07,4/7/2007,90,Flathead,The Fratellis,FlatheadThe Fratellis,2,73,73,4,75,2007,4,
http://www.billboard.com/charts/hot-100/2001-11-03,11/3/2001,97,Flavor Of The Weak,American Hi-Fi,Flavor Of The WeakAmerican Hi-Fi,1,99,41,20,69,2001,11,
http://www.billboard.com/charts/hot-100/2003-06-21,6/21/2003,100,Flipside,Freeway Featuring Peedi Crakk,FlipsideFreeway Featuring Peedi Crakk,1,98,95,3,95,2003,6,
http://www.billboard.com/charts/hot-100/2004-10-09,10/9/2004,99,Float On,Modest Mouse,Float OnModest Mouse,1,91,68,20,97,2004,10,
http://www.billboard.com/charts/hot-100/2000-09-09,9/9/2000,89,Flowers On The Wall,Eric Heatherly,Flowers On The WallEric Heatherly,1,83,50,20,95,2000,9,
http://www.billboard.com/charts/hot-100/2008-01-12,1/12/2008,97,Fly Like Me,Chingy Featuring Amerie,Fly Like MeChingy Featuring Amerie,1,89,89,2,89,2008,1,
http://www.billboard.com/charts/hot-100/2009-01-17,1/17/2009,91,Fly On The Wall,Miley Cyrus,Fly On The WallMiley Cyrus,1,84,84,2,84,2009,1,
http://www.billboard.com/charts/hot-100/2009-07-04,7/4/2009,83,Fly With Me,Jonas Brothers,Fly With MeJonas Brothers,1,,83,1,83,2009,7,
http://www.billboard.com/charts/hot-100/2003-08-30,8/30/2003,91,Flying Without Wings,Ruben Studdard,Flying Without WingsRuben Studdard,1,85,2,10,2,2003,8,
http://www.billboard.com/charts/hot-100/2001-10-20,10/20/2001,50,Follow Me,Uncle Kracker,Follow MeUncle Kracker,1,48,5,33,72,2001,10,
http://www.billboard.com/charts/hot-100/2002-09-21,9/21/2002,49,Foolish,Ashanti,FoolishAshanti,1,50,1,32,78,2002,9,
http://www.billboard.com/charts/hot-100/2005-10-15,10/15/2005,100,Footprints,T.O.K.,FootprintsT.O.K.,1,93,93,6,97,2005,10,
http://www.billboard.com/charts/hot-100/2002-08-31,8/31/2002,98,For All Time,Soluna,For All TimeSoluna,1,91,72,11,98,2002,8,
http://www.billboard.com/charts/hot-100/2006-07-01,7/1/2006,60,For You I Will (Confidence),Teddy Geiger,For You I Will (Confidence)Teddy Geiger,1,55,29,20,90,2006,7,
http://www.billboard.com/charts/hot-100/2009-12-12,12/12/2009,61,For Your Entertainment,Adam Lambert,For Your EntertainmentAdam Lambert,2,,61,2,84,2009,12,
http://www.billboard.com/charts/hot-100/2002-07-13,7/13/2002,86,For You,Staind,For YouStaind,1,83,63,20,75,2002,7,
http://www.billboard.com/charts/hot-100/2009-11-21,11/21/2009,100,Forever & Always,Taylor Swift,Forever & AlwaysTaylor Swift,2,34,34,3,49,2009,11,
